Hours_Studied,Attendance,Previous_Scores,Tutoring_Sessions,Exam_Score,PI_High,PI_Low,AtR_High,AtR_Low
15,65,45,1,16,1,0,0,0
13,32,32,0,8,0,1,1,0
15,54,50,0,24,0,1,1,0
10,49,40,0,20,0,0,0,1
13,41,33,0,21,0,1,1,0
14,44,20,0,27,0,1,1,0
7,50,47,2,24,0,0,0,0
6,51,47,1,27,1,0,0,1
11,65,31,0,27,0,1,1,0
12,52,33,1,18,0,1,1,0
8,65,35,0,16,0,1,0,0
15,50,30,1,27,0,0,1,0
10,37,36,1,19,0,0,1,0
10,49,25,0,13,0,0,1,0
14,45,40,2,32,0,1,0,0
9,51,46,0,11,0,1,0,0
2,40,30,2,13,0,1,0,1
2,65,45,1,15,0,0,1,0
5,49,45,1,15,0,0,1,0
8,41,40,0,14,0,1,0,0
10,61,55,1,19,0,0,1,0
4,51,38,1,30,1,0,0,0
8,53,28,1,39,1,0,1,0
14,43,41,1,23,0,0,0,0
15,57,45,0,29,1,0,0,0
6,65,31,1,25,0,1,0,1
12,49,35,1,15,0,0,1,0
15,52,54,0,12,0,1,0,1
10,58,36,0,28,0,1,1,0
0,51,18,2,18,0,0,1,0
10,47,34,1,22,0,1,1,0
4,51,48,1,18,0,1,0,0
6,54,22,4,21,1,0,0,1
12,39,35,1,18,0,0,0,0
33,97,96,2,80,0,0,0,1
27,91,86,3,80,0,1,1,0
42,94,95,3,80,0,1,0,1
37,91,83,2,80,0,1,1,0
21,92,72,2,80,0,0,0,1
28,85,90,3,80,0,1,0,1
31,87,80,4,80,0,1,0,1
28,87,82,1,80,0,0,1,0
23,94,91,4,80,0,0,0,0
37,89,85,2,80,0,0,0,0
32,85,96,5,80,0,1,1,0
23,87,80,5,80,0,1,0,0
53,85,84,3,80,0,0,1,0
18,86,88,5,80,0,1,0,1
34,89,72,2,80,0,1,0,0
36,85,88,5,80,0,1,1,0
46,85,83,1,80,0,1,1,0
24,88,85,2,80,1,0,0,1
35,88,87,8,80,0,0,0,1
18,93,70,4,80,0,0,0,1
34,88,82,0,80,0,0,0,0
19,89,79,1,80,0,1,0,1
29,95,74,4,80,0,1,0,1
46,85,85,6,80,0,0,0,1
27,86,93,7,80,0,1,0,1
27,93,75,2,80,0,0,0,0
40,88,81,3,80,0,0,0,1
46,100,96,2,80,0,1,1,0
13,88,84,5,80,0,0,0,0
13,88,87,9,80,0,1,0,1
31,88,72,3,80,0,1,0,1
25,87,100,7,80,0,1,1,0
14,96,75,2,80,1,0,1,0
23,88,83,4,80,0,0,0,0
45,92,78,4,80,1,0,0,1
39,96,81,5,80,0,1,0,0
51,95,78,3,80,0,0,0,1
19,85,88,2,80,0,0,0,0
25,92,92,7,80,0,1,0,0
45,95,80,5,80,0,1,0,0
28,89,92,4,80,0,1,0,1
27,93,100,2,80,0,1,0,1
34,85,84,3,80,0,1,0,1
45,85,90,2,80,0,0,0,1
40,99,78,1,80,0,1,0,0
24,92,96,2,80,0,1,0,1
40,97,80,5,82,1,0,0,1
26,85,96,2,80,0,1,0,1
21,85,81,2,80,0,0,0,0
32,96,75,1,80,0,0,0,0
42,92,95,4,80,0,1,0,1
42,86,68,4,80,0,1,0,1
37,99,97,2,80,0,0,0,1
27,86,74,0,80,0,0,0,0
38,90,87,2,80,1,0,1,0
31,89,89,4,80,0,0,0,0
15,89,84,4,80,0,0,0,1
33,89,98,4,80,0,1,0,0
17,85,94,2,80,0,0,0,0
25,85,96,5,80,0,0,1,0
37,86,98,4,80,0,1,0,0
25,91,83,4,80,0,1,0,1
20,90,84,2,80,0,1,0,1
21,91,97,1,80,1,0,1,0
31,85,84,0,80,0,0,1,0
26,91,70,2,80,0,1,0,0
27,86,79,5,80,0,0,1,0
36,94,86,3,80,0,0,0,0
36,85,77,1,80,0,1,0,0
27,88,62,2,80,0,0,0,0
32,91,84,6,80,0,0,0,0
34,96,81,4,80,0,1,0,0
36,90,90,3,80,0,0,0,1
43,85,85,3,80,0,1,0,0
40,87,82,0,80,0,1,0,1
27,93,86,8,80,0,1,0,0
26,92,93,5,80,0,0,0,0
26,93,82,1,80,0,0,1,0
22,94,88,1,80,0,1,0,1
36,85,74,6,80,1,0,0,0
36,90,90,3,80,0,1,0,1
51,86,75,4,80,0,1,0,0
18,89,79,5,80,0,1,0,0
32,92,88,3,80,0,1,0,1
25,89,75,3,80,0,1,0,0
24,88,82,3,80,1,0,1,0
28,88,87,0,80,0,1,0,0
41,92,82,4,80,1,0,0,0
57,91,93,2,80,1,0,0,0
18,89,77,3,80,0,0,0,1
30,86,93,3,80,0,1,1,0
12,96,80,4,80,1,0,0,1
44,97,75,3,80,0,0,0,1
24,90,84,2,80,0,1,0,1
33,85,81,3,80,0,1,0,0
27,85,86,2,80,0,0,0,0
36,85,94,5,80,0,1,0,1
23,95,91,1,80,0,1,0,1
24,91,87,2,80,0,0,0,1
31,93,83,1,80,0,0,0,0
31,95,86,2,80,0,0,0,1
50,88,87,1,80,0,0,0,0
42,88,94,3,80,0,0,0,0
32,94,82,3,80,0,1,1,0
39,96,66,6,80,0,0,1,0
44,85,85,3,80,0,1,0,0
27,86,84,3,80,0,1,0,0
17,85,82,5,80,0,0,0,0
34,96,77,5,80,0,1,0,0
36,91,88,1,80,0,0,0,1
10,90,71,2,80,0,0,0,1
32,85,83,3,80,1,0,1,0
40,90,92,3,80,0,0,1,0
24,93,84,8,80,0,1,0,1
25,85,94,3,80,0,1,0,0
35,90,80,1,80,0,0,1,0
38,95,78,7,80,0,1,0,1
38,100,89,2,80,0,0,0,0
12,89,83,2,80,0,0,1,0
23,85,84,1,80,1,0,0,0
16,90,94,1,80,0,0,1,0
43,85,92,4,80,0,0,1,0
42,92,100,6,80,0,1,0,1
26,91,91,7,80,0,0,0,1
47,93,80,2,80,0,0,0,1
38,92,82,4,80,0,0,0,1
43,96,75,2,80,0,0,0,1
35,97,92,4,80,1,0,1,0
38,93,78,3,80,0,0,0,0
41,86,84,4,80,1,0,0,1
19,92,91,3,80,0,0,0,0
29,94,80,4,80,0,1,0,0
26,94,89,2,80,0,0,1,0
36,95,90,1,80,0,0,0,0
34,90,100,3,80,0,0,0,1
29,88,80,3,80,0,1,0,0
39,88,92,6,80,0,1,0,1
28,85,78,4,80,0,0,1,0
21,87,75,6,80,1,0,1,0
36,85,83,3,80,0,0,0,0
29,91,73,4,80,1,0,0,0
31,90,98,2,80,0,0,0,1
33,92,87,3,80,1,0,1,0
10,85,95,5,80,0,0,1,0
35,91,82,3,80,0,1,1,0
23,88,92,4,80,0,1,0,1
15,85,90,7,80,0,1,1,0
22,95,74,4,80,0,0,1,0
33,87,84,1,80,0,1,0,1
41,87,82,5,80,0,1,0,0
19,87,100,5,80,0,0,0,1
31,90,92,2,80,0,0,0,0
20,91,94,2,80,0,1,0,1
60,92,87,4,85,0,0,0,1
37,85,91,4,80,0,1,1,0
36,85,84,4,80,0,0,0,0
32,89,84,6,80,0,1,0,0
10,88,90,0,80,0,1,0,1
29,90,86,1,80,0,1,0,0
26,91,99,2,80,0,0,0,0
21,88,97,6,80,0,0,0,1
29,96,65,1,80,0,1,0,0
22,85,87,2,80,0,1,0,1
10,98,95,2,80,0,1,0,0
18,97,76,6,80,0,1,0,0
27,87,94,6,80,0,1,0,0
52,89,80,2,80,1,0,1,0
48,94,67,4,80,0,0,0,1
32,87,96,2,80,0,0,1,0
34,86,95,3,80,0,1,1,0
32,90,82,3,80,1,0,0,0
13,91,73,2,80,0,1,0,0
20,94,88,4,80,0,1,0,1
37,95,86,3,80,0,1,0,1
24,95,100,6,80,0,0,0,1
15,91,88,2,80,0,1,0,1
14,85,77,2,80,0,1,0,1
26,91,75,3,80,0,1,1,0
28,89,80,2,80,0,1,0,1
32,89,91,3,80,0,1,0,1
24,89,84,2,80,0,1,1,0
42,85,87,4,80,0,0,0,0
34,94,97,1,80,0,1,0,0
32,100,92,1,80,0,1,0,1
22,85,82,5,80,0,0,0,1
25,94,80,5,80,1,0,0,0
26,85,88,3,80,0,0,0,1
14,93,81,7,80,1,0,0,0
32,91,62,2,80,0,0,0,1
35,90,84,4,80,0,1,1,0
30,85,81,3,80,0,1,0,1
36,87,69,1,80,0,1,0,0
55,96,81,4,88,0,0,0,1
21,90,70,2,80,0,1,0,1
16,88,92,5,80,0,1,0,1
21,93,85,2,80,0,1,1,0
40,87,83,3,80,0,0,0,1
48,94,68,4,80,0,1,0,0
26,85,96,3,80,0,0,0,1
33,94,100,4,80,0,1,0,0
36,94,86,4,80,0,0,1,0
21,90,78,1,80,0,1,0,1
32,88,91,5,80,1,0,0,1
18,95,92,3,80,0,0,1,0
31,95,83,2,80,0,0,0,0
52,94,79,4,80,0,1,0,0
19,89,79,2,80,1,0,0,0
36,91,88,2,80,0,1,0,1
26,94,75,1,80,0,0,0,1
34,94,75,5,80,1,0,0,1
26,96,88,4,80,0,0,0,0
27,87,70,2,80,0,1,0,1
37,88,79,1,80,0,1,0,0
37,94,100,3,80,0,1,0,0
26,85,76,4,80,0,0,0,1
47,88,86,5,80,0,0,0,0
30,95,88,4,80,0,0,0,0
28,87,87,5,80,1,0,0,1
20,90,88,3,80,0,0,0,0
32,95,88,6,80,0,1,0,0
26,87,72,2,80,0,0,0,0
37,100,94,1,80,1,0,0,0
26,92,84,3,80,0,0,1,0
10,85,88,3,80,0,0,0,1
16,99,83,2,80,0,0,0,1
36,86,86,1,80,0,1,0,1
22,90,100,4,80,0,1,0,1
18,91,85,3,80,0,0,0,1
16,88,85,2,80,0,0,0,0
36,97,100,3,80,0,0,0,0
13,91,100,2,80,0,1,0,0
11,90,100,2,80,0,1,0,1
38,93,100,2,80,0,1,0,0
35,89,76,5,80,1,0,0,0
47,93,81,4,80,0,0,1,0
26,85,89,7,80,0,0,1,0
34,91,75,4,80,0,1,0,0
23,98,71,5,80,0,0,0,0
20,88,80,2,80,0,0,1,0
35,88,82,0,80,0,0,0,0
38,85,92,3,80,0,1,0,0
20,90,92,3,80,0,1,0,1
40,86,85,0,80,0,1,0,1
29,85,91,5,80,0,0,0,1
36,94,79,2,80,0,1,0,0
23,88,77,7,80,1,0,0,0
48,86,85,7,80,1,0,0,0
42,89,86,6,85,0,1,0,1
39,100,99,1,80,0,0,0,0
33,85,85,3,80,0,1,0,0
39,85,83,2,80,0,0,0,1
10,85,90,0,80,0,1,1,0
32,85,79,4,80,0,1,1,0
17,96,80,2,80,0,0,0,0
24,93,93,0,80,1,0,0,1
19,97,83,3,80,1,0,0,0
36,95,100,6,80,0,0,1,0
22,85,83,4,80,0,1,0,0
10,88,85,6,80,0,0,0,0
31,95,89,1,80,0,0,0,1
35,92,77,1,80,0,0,0,1
41,90,92,3,80,0,0,1,0
42,92,99,5,80,1,0,0,1
17,90,77,3,80,0,0,0,1
25,91,89,5,80,1,0,0,0
21,94,87,2,80,1,0,0,0
17,94,82,2,80,0,0,1,0
48,94,94,4,80,0,0,1,0
22,86,87,2,80,0,0,1,0
37,88,96,5,80,0,0,0,1
27,93,66,6,80,0,1,0,1
18,88,93,3,80,1,0,0,1
28,85,93,2,80,0,1,0,1
10,85,84,8,80,0,0,0,1
37,89,92,2,80,0,0,0,0
31,92,87,3,80,0,1,0,0
28,97,79,4,80,0,0,0,0
29,85,90,5,80,0,1,1,0
22,89,85,1,80,0,0,0,1
45,95,94,1,80,0,1,0,1
29,85,76,4,80,0,0,0,0
13,85,100,3,80,0,1,0,1
32,90,85,4,80,0,1,0,1
25,85,90,2,80,0,0,1,0
10,95,90,2,80,0,1,0,0
20,85,84,1,80,0,1,0,0
48,92,88,1,80,1,0,1,0
22,85,85,2,80,0,1,0,1
31,87,92,3,80,0,1,0,1
16,85,81,6,80,0,0,1,0
18,85,86,0,80,0,1,0,0
18,89,87,2,80,0,1,0,1
16,94,88,0,80,0,1,0,1
15,92,82,1,80,1,0,0,0
36,93,75,2,80,0,1,0,0
47,85,90,3,80,0,0,0,1
28,90,73,1,80,0,1,0,0
43,85,99,3,80,0,1,0,1
23,99,84,2,80,0,0,0,1
30,86,77,3,80,0,1,1,0
30,93,87,3,80,0,1,0,0
43,91,79,3,80,0,0,0,1
33,86,91,3,80,0,1,0,0
33,85,76,2,80,0,1,0,0
44,85,73,4,80,0,1,0,0
43,94,92,4,80,0,1,0,0
30,85,91,2,80,0,1,0,1
33,98,85,4,80,0,1,0,0
30,85,83,1,80,1,0,0,0
20,98,87,2,80,0,1,1,0
31,92,87,3,80,0,1,1,0
18,94,88,3,80,1,0,1,0
27,88,85,5,80,0,1,0,0
26,85,76,3,80,0,0,0,1
10,90,66,3,80,0,0,0,0
22,96,73,2,80,0,1,0,0
35,96,89,6,80,0,0,1,0
34,90,79,3,80,0,0,0,0
43,93,61,3,80,0,1,0,0
46,91,83,0,80,0,1,0,0
30,85,88,1,80,0,0,0,1
39,85,88,2,80,0,1,1,0
37,89,81,1,80,0,0,1,0
12,92,78,2,80,0,0,1,0
30,85,73,4,80,0,0,0,0
33,88,84,1,80,0,1,0,1
24,93,87,4,80,0,0,0,0
33,89,75,7,80,0,1,0,0
39,93,92,3,80,0,1,0,0
31,96,77,1,80,1,0,0,1
28,85,77,3,80,0,0,0,1
37,87,92,4,80,0,1,1,0
28,94,86,7,80,0,0,1,0
35,87,92,3,80,0,0,1,0
17,93,84,2,80,0,0,0,1
26,91,89,2,80,0,0,0,0
39,89,84,3,80,1,0,0,1
24,86,96,5,80,1,0,0,1
37,95,84,4,80,0,1,0,1
32,89,89,2,80,0,1,0,0
22,85,82,4,80,0,1,0,1
22,99,96,1,80,0,1,0,0
23,94,82,8,80,0,1,0,0
34,85,99,2,80,0,0,0,1
25,100,86,1,80,0,1,0,0
30,88,89,1,80,0,0,0,0
22,85,96,3,80,0,0,0,1
16,87,79,1,80,0,0,0,1
36,91,86,4,80,0,0,0,0
34,85,78,4,80,0,1,0,0
39,95,86,4,80,1,0,0,1
21,99,88,3,80,0,0,0,0
28,87,98,3,80,1,0,0,1
29,85,97,8,80,0,1,0,0
44,87,74,4,80,0,1,1,0
33,85,66,3,80,0,1,0,1
26,90,93,4,80,0,0,1,0
39,97,81,2,80,0,1,0,1
18,87,88,3,80,0,1,0,0
33,99,94,4,80,1,0,0,1
25,94,72,2,80,0,1,0,1
31,86,83,2,80,0,1,0,0
42,85,74,1,80,0,0,1,0
30,94,99,2,80,0,1,0,1
25,90,94,3,80,0,1,0,1
33,94,94,6,80,0,0,0,1
50,85,92,2,80,0,1,0,0
36,93,77,5,80,0,1,1,0
30,98,70,6,80,0,0,1,0
26,85,100,4,80,0,0,0,1
32,85,79,0,80,0,1,1,0
14,88,73,5,80,1,0,0,0
29,85,78,2,80,0,1,0,1
40,90,88,1,80,0,0,1,0
35,85,73,6,80,1,0,0,0
38,92,84,3,80,0,1,0,1
38,98,90,1,80,0,1,0,1
25,85,88,3,80,0,0,1,0
33,85,77,0,80,0,1,1,0
33,85,92,5,80,0,0,0,0
22,85,88,2,80,0,0,0,0
25,93,87,6,80,0,0,1,0
35,89,67,6,80,0,0,1,0
27,85,88,5,80,0,0,1,0
39,95,81,6,80,0,1,0,1
22,85,85,3,80,0,0,0,1
38,98,85,3,80,0,0,0,1
28,87,77,2,80,0,1,0,0
47,93,78,5,81,0,0,0,0
17,91,100,0,80,0,1,0,0
22,93,100,3,80,1,0,0,0
28,85,90,6,80,0,1,0,0
17,94,79,6,80,0,0,0,0
26,85,85,5,80,1,0,0,1
26,90,79,3,80,0,0,0,1
20,92,80,3,80,0,1,1,0
27,90,93,2,80,0,1,0,1
22,97,87,0,80,1,0,0,1
36,85,84,3,80,0,1,1,0
29,92,100,4,80,0,0,0,0
42,93,79,2,80,0,1,1,0
22,92,94,1,80,0,0,1,0
38,85,79,1,80,0,1,0,0
50,92,86,4,82,1,0,0,0
26,93,96,2,80,0,0,0,1
33,99,84,4,80,0,1,1,0
10,93,80,2,80,0,0,1,0
15,91,87,3,80,0,0,1,0
31,90,80,1,80,1,0,0,1
27,91,88,2,80,0,1,0,0
24,85,67,3,80,1,0,0,0
44,93,76,1,80,0,1,1,0
30,89,91,3,80,0,0,0,1
41,87,87,2,80,0,1,0,0
36,100,74,2,80,0,1,0,1
43,97,93,2,80,1,0,0,0
13,92,91,4,80,0,0,0,0
44,95,78,1,80,0,1,0,1
37,93,92,2,80,0,1,0,1
33,93,70,5,80,0,0,0,1
38,88,73,3,80,0,0,0,1
33,89,74,6,80,1,0,0,0
40,90,80,3,80,0,0,0,1
39,94,94,7,80,0,0,1,0
24,91,80,1,80,0,1,1,0
28,87,80,4,80,0,1,0,0
27,91,93,4,80,0,1,0,0
22,97,90,3,80,0,0,0,1
34,85,86,3,80,0,1,0,1
19,91,92,2,80,0,1,0,0
32,85,91,2,80,0,1,0,0
28,89,78,4,80,0,0,0,1
28,86,98,5,80,0,0,0,0
41,88,94,2,80,0,0,1,0
20,99,75,3,80,0,0,0,0
41,99,91,1,80,0,0,0,1
25,93,87,1,80,0,0,1,0
25,85,100,3,80,0,0,0,1
27,85,88,3,80,0,0,0,0
23,95,73,4,80,0,0,0,1
15,88,75,1,80,0,0,1,0
27,91,96,2,80,0,1,0,0
23,94,91,2,80,0,0,0,0
24,92,76,2,80,0,0,1,0
40,88,86,2,80,0,1,0,0
37,96,94,10,80,0,1,0,0
37,88,78,3,80,0,0,0,1
29,87,84,2,80,0,1,0,0
32,97,65,4,80,0,0,0,1
21,87,79,5,80,0,1,1,0
22,97,83,7,80,0,1,0,0
27,90,91,0,80,0,0,0,0
36,94,92,3,80,0,1,1,0
35,92,79,2,80,0,0,0,0
14,91,85,2,80,0,1,1,0
38,85,91,5,80,0,1,0,0
19,88,80,1,80,0,1,0,0
36,85,89,4,80,0,1,0,1
34,93,73,1,80,1,0,1,0
39,86,74,3,80,0,1,0,0
25,99,75,4,80,0,0,0,1
25,89,73,0,80,0,1,0,1
44,91,85,2,80,0,0,0,0
28,95,93,4,80,0,1,0,1
52,87,91,1,80,0,1,0,1
30,90,87,2,80,0,0,0,1
36,93,95,4,80,0,1,0,0
16,85,82,3,80,0,1,0,0
46,88,78,3,80,1,0,0,0
36,88,84,2,80,0,0,1,0
27,95,90,3,80,0,1,0,1
35,87,97,2,80,0,1,0,0
29,89,86,3,80,1,0,1,0
23,87,74,0,80,0,1,0,0
32,85,99,4,80,0,0,0,1
27,93,88,5,80,0,1,0,0
37,85,88,3,80,0,0,0,1
21,85,95,3,80,1,0,0,1
20,88,74,7,80,0,0,0,0
28,88,94,2,80,0,1,0,1
28,88,92,3,80,0,0,0,1
10,86,92,0,80,0,0,0,0
34,93,72,2,80,0,1,0,1
23,87,80,5,80,0,0,0,0
37,85,78,2,80,0,1,0,0
48,88,75,4,80,0,1,0,1
31,90,91,2,80,0,1,0,0
20,93,86,3,80,0,0,0,1
32,85,89,2,80,0,0,0,1
45,85,89,3,80,0,1,1,0
17,85,85,3,80,0,0,0,0
20,85,79,4,80,0,1,0,1
10,86,90,5,80,0,1,0,1
30,97,98,3,80,0,0,0,0
26,94,89,3,80,0,1,1,0
31,87,83,6,80,0,0,0,1
45,96,82,2,80,1,0,1,0
34,94,85,4,80,0,1,0,1
16,86,80,1,80,0,0,0,0
22,99,92,2,80,0,1,0,0
10,90,79,4,80,0,0,0,1
31,88,100,2,80,1,0,0,1
10,100,86,4,80,0,0,0,1
17,92,100,4,80,0,1,0,1
35,87,80,1,80,0,1,0,1
31,91,80,4,80,0,1,0,1
28,92,88,2,80,0,1,0,0
20,85,86,5,80,0,1,1,0
39,94,100,1,80,0,0,0,0
28,99,87,3,80,1,0,1,0
22,85,79,4,80,0,1,0,1
41,97,93,1,80,1,0,1,0
41,87,97,1,80,0,1,0,0
37,98,74,4,80,0,1,0,1
36,85,94,3,80,1,0,0,0
19,85,95,1,80,0,0,1,0
28,87,73,3,80,1,0,0,0
15,85,95,4,80,0,0,0,0
11,94,84,1,80,0,0,0,1
23,85,91,2,80,0,1,0,1
17,92,86,3,80,0,0,0,0
33,93,77,1,80,0,0,1,0
42,94,87,1,80,0,0,1,0
33,97,83,9,80,0,1,1,0
27,90,89,3,80,0,0,1,0
10,96,76,3,80,0,0,1,0
39,95,94,2,80,0,1,0,0
34,93,91,2,80,0,0,0,0
23,88,94,2,80,0,0,0,1
31,92,73,3,80,0,1,0,1
43,92,93,6,80,0,1,1,0
16,87,90,1,80,0,0,1,0
26,95,76,0,80,1,0,0,0
49,88,75,1,80,0,0,0,1
27,85,88,4,80,0,0,0,1
17,92,74,1,80,0,0,0,1
19,85,84,3,80,0,1,0,0
31,85,76,5,80,0,1,0,1
19,99,83,5,80,0,1,0,0
21,94,83,4,80,0,0,0,0
41,93,92,2,80,0,1,1,0
48,85,79,4,80,0,0,0,1
32,85,80,3,80,0,1,1,0
17,94,94,1,80,0,1,1,0
27,90,76,4,80,0,0,0,1
23,95,89,3,80,1,0,1,0
29,85,77,2,80,1,0,1,0
32,89,83,5,80,0,0,1,0
32,86,83,0,80,0,0,0,1
35,97,100,3,80,0,0,1,0
22,94,78,5,80,0,1,1,0
35,89,95,4,80,0,0,1,0
20,94,84,6,80,0,1,0,1
37,90,75,3,80,0,1,0,0
20,90,85,4,80,0,0,0,0
20,89,81,3,80,0,0,0,1
30,91,91,3,80,0,1,0,1
17,91,90,2,80,0,1,0,1
26,94,93,1,80,0,1,0,1
29,89,75,3,80,0,1,0,0
10,92,89,2,80,0,1,0,1
20,89,77,2,80,0,1,0,1
25,88,87,3,80,0,0,1,0
41,93,91,3,80,0,0,0,0
45,89,88,2,80,0,1,1,0
33,85,73,1,80,0,0,0,1
36,96,88,2,80,0,1,0,0
30,92,86,2,80,0,0,1,0
20,85,93,3,80,0,1,0,0
30,95,73,8,80,0,1,0,0
48,92,86,2,80,0,0,0,0
29,86,88,3,80,0,0,1,0
31,85,86,2,80,0,1,0,0
35,94,93,5,80,0,1,0,1
20,95,79,3,80,0,0,0,1
28,85,79,3,80,0,1,0,1
49,100,84,6,85,0,0,0,1
33,92,85,2,80,0,1,0,0
10,91,97,8,80,0,1,0,1
56,94,87,4,84,0,0,0,0
24,98,82,4,80,0,1,0,0
40,85,77,2,80,0,1,1,0
46,94,98,1,80,0,1,0,0
38,96,88,1,80,0,0,0,1
11,97,81,4,80,0,1,0,0
14,86,85,3,80,0,0,1,0
41,85,84,3,80,0,0,0,0
38,89,77,6,80,0,1,1,0
40,90,76,1,80,0,0,0,0
29,89,87,2,80,0,1,0,0
21,97,87,3,80,0,0,1,0
17,90,78,2,80,0,0,1,0
34,85,89,4,80,0,1,0,1
30,97,91,4,80,0,0,0,0
60,90,92,0,80,0,0,0,1
29,85,85,4,80,1,0,0,1
25,93,82,2,80,0,1,0,1
42,94,83,7,81,0,0,0,0
44,88,75,2,80,0,1,1,0
40,86,85,2,80,0,1,1,0
34,92,80,1,80,0,0,0,0
21,90,71,3,80,0,1,0,1
28,90,85,4,80,0,1,0,1
29,96,83,5,80,0,1,0,0
26,89,86,1,80,0,0,1,0
31,92,76,4,80,0,1,0,1
15,85,93,1,80,0,0,1,0
31,92,81,7,80,0,0,1,0
27,87,94,2,80,1,0,0,0
36,85,75,2,80,1,0,0,1
29,88,84,2,80,0,1,0,1
40,85,88,1,80,0,0,0,1
24,88,79,1,80,1,0,0,1
22,90,83,2,80,0,0,0,0
42,97,87,1,80,0,0,0,1
19,92,82,4,80,0,1,0,0
30,87,82,1,80,0,1,0,0
35,92,89,5,80,0,0,0,1
15,85,90,2,80,0,1,0,1
52,89,77,4,80,0,0,0,0
39,94,90,3,80,0,0,0,0
15,92,75,5,80,0,1,0,1
25,97,74,4,80,0,0,0,1
27,90,100,3,80,0,1,0,1
22,85,83,1,80,0,1,0,1
33,91,98,1,80,0,1,1,0
40,89,79,4,80,0,1,0,1
38,96,84,2,80,0,0,0,1
15,96,71,1,80,0,1,0,1
10,99,77,1,80,0,1,0,1
31,90,90,1,80,0,1,0,1
30,86,78,3,80,0,1,0,0
24,99,75,2,80,0,0,0,1
32,95,92,2,80,0,0,0,0
17,98,86,2,80,0,1,0,1
40,100,75,3,80,1,0,0,0
28,89,88,5,80,0,0,1,0
40,89,100,4,80,0,1,0,1
36,92,94,2,80,0,1,1,0
25,85,76,1,80,0,1,0,0
16,93,93,2,80,0,0,0,0
40,89,77,1,80,0,0,0,1
26,93,86,1,80,0,0,1,0
23,95,86,5,80,0,0,0,1
28,91,89,8,80,0,1,0,1
24,100,88,6,80,1,0,0,1
28,93,77,5,80,0,1,0,1
31,89,84,2,80,0,0,0,0
37,85,82,4,80,0,0,1,0
35,85,85,0,80,0,1,0,0
23,86,68,2,80,0,0,0,0
30,85,84,4,80,0,0,1,0
28,93,87,3,80,0,1,0,0
20,95,65,6,80,0,1,0,1
48,91,87,1,80,0,0,0,0
28,85,66,3,80,0,1,0,1
24,85,87,3,80,0,1,1,0
42,93,81,2,80,0,1,1,0
33,98,80,3,80,0,1,1,0
37,85,83,3,80,0,1,0,1
37,85,76,3,80,0,1,1,0
29,100,88,1,80,0,0,0,1
45,90,67,1,80,0,0,0,0
51,88,76,5,85,0,1,1,0
35,85,94,4,80,1,0,0,1
28,91,84,3,80,0,1,0,1
42,85,86,5,80,0,1,1,0
30,100,95,2,80,0,1,0,0
22,86,70,3,80,0,1,0,0
31,95,77,1,80,0,1,0,0
36,87,88,0,80,1,0,0,1
23,85,68,2,80,0,1,0,0
17,88,85,4,80,0,1,0,0
56,90,83,2,84,0,1,1,0
36,91,81,1,80,0,1,0,0
36,90,75,1,80,0,0,0,0
21,85,77,3,80,0,1,1,0
36,92,76,2,80,0,0,0,1
27,95,83,3,80,0,0,1,0
35,91,100,0,80,0,1,0,0
19,86,74,3,80,0,1,0,1
22,89,92,2,80,0,1,1,0
29,87,87,5,80,0,1,0,1
10,89,79,2,80,0,0,1,0
10,90,88,8,80,0,0,0,0
44,92,72,2,80,0,0,0,0
20,88,73,6,80,0,1,0,1
41,93,83,2,80,0,0,0,0
38,97,94,3,80,0,1,0,1
25,96,96,1,80,0,1,0,1
36,88,75,5,80,0,0,0,1
28,90,86,11,80,0,0,0,0
44,91,78,6,80,0,0,0,0
40,85,91,2,80,0,1,0,1
18,85,82,3,80,0,0,0,0
36,100,82,1,80,0,0,0,1
39,95,75,2,80,0,0,1,0
33,96,100,2,80,0,1,0,1
21,89,82,2,80,0,1,1,0
34,91,100,1,80,1,0,0,1
16,96,87,2,80,0,1,0,0
24,92,96,5,80,1,0,1,0
20,91,83,4,80,0,0,0,1
12,93,82,3,80,1,0,0,0
21,98,90,8,80,0,1,0,0
10,89,86,0,80,0,1,0,0
11,98,87,2,80,0,0,1,0
36,95,100,3,80,0,1,0,0
18,90,78,7,80,0,0,0,1
10,85,80,4,80,0,1,0,1
32,85,79,3,80,0,1,0,1
36,97,81,2,80,0,0,0,0
29,94,88,2,80,0,0,0,1
27,90,90,1,80,0,1,0,1
43,89,74,5,80,0,0,0,0
30,85,80,1,80,0,1,0,0
10,91,85,5,80,0,1,1,0
21,92,83,5,80,0,1,0,1
25,87,75,5,80,0,1,1,0
26,90,94,1,80,0,1,0,0
25,86,97,4,80,0,1,0,1
27,97,80,2,80,0,1,1,0
21,85,81,4,80,0,0,0,0
37,94,77,2,80,0,0,0,0
42,85,69,8,80,0,0,0,1
29,93,100,4,80,1,0,0,0
39,91,85,4,80,1,0,0,0
30,95,83,4,80,0,0,1,0
46,89,82,5,80,0,1,1,0
25,93,95,3,80,0,1,1,0
32,95,91,1,80,0,1,0,0
23,92,84,6,80,0,0,1,0
32,92,92,2,80,0,1,0,0
30,87,75,0,80,0,0,0,1
36,85,81,2,80,1,0,0,0
27,86,100,5,80,0,0,0,0
15,88,82,2,80,0,1,0,1
38,88,83,3,80,0,1,0,1
28,91,94,2,80,0,1,1,0
27,85,73,4,80,0,1,0,1
